10000 1000000
8079 1984 942
4035 233 129
7693 9335 904
3816 1902 699
390 1475 299
4199 9185 931
667 8351 441
9086 3608 650
2596 276 763
2423 9479 103
7349 4307 429
3064 3253 326
4675 122 987
1192 9333 755
2607 4830 164
2980 1191 844
2798 8237 731
1684 7061 34
9197 6446 723
2307 9210 801
9752 9647 423
2391 816 482
5071 1871 37
8244 5837 150
5421 149 390
5081 5512 167
9594 3591 945
7960 8546 174
4954 8685 9
2277 741 720
1071 9834 767
3795 9822 758
3982 2925 360
4738 7545 952
5953 8647 215
1921 6519 884
8512 7600 17
8162 3425 249
1643 2788 810
8995 4512 388
7171 876 34
9770 7400 108
1585 6335 644
8544 863 783
7883 5050 904
5674 7764 812
5631 9470 169
2200 2128 157
1111 1298 536
789 4357 780
1624 2328 542
5246 4393 413
6696 8636 901
2 2437 182
1153 8938 83
30 290 970
4851 7414 146
8993 2282 798
6061 362 416
1038 1965 545
1587 5203 290
7886 5927 462
804 5868 413
6873 8607 649
823 3253 525
4418 8559 259
8324 8488 357
7496 9586 418
1791 6908 486
8749 3776 97
1317 1024 428
7901 8637 209
6840 925 722
9353 9059 979
4817 7142 936
7779 2337 842
8634 5858 363
2104 7399 685
4191 9204 478
9535 3729 416
3660 6460 589
3104 8039 494
3372 8045 854
2413 9507 258
9944 547 135
733 616 952
6313 4056 113
6790 4888 22
5180 3599 285
9143 6838 170
990 469 952
2046 105 563
1103 2047 572
1344 6657 57
466 833 103
7485 3271 818
8043 2271 352
8665 8116 706
8798 6644 828
6483 7877 132
4885 8649 378
895 121 683
3536 9405 994
549 389 146
7865 2270 173
9791 5521 731
4124 9589 803
2268 2237 769
4553 5789 987
7119 9400 847
4740 3046 844
5646 1558 61
3650 9927 706
2082 2740 823
9187 571 426
2673 2563 448
811 3331 972
8101 6828 105
1420 1793 437
9686 9847 195
1133 1063 366
4539 877 372
1371 9572 706
7934 7920 228
8629 2004 272
7029 6530 392
1000 1121 55
9095 3262 873
8156 3077 254
481 7868 932
104 8188 970
6812 7866 420
1308 2253 718
3329 1074 584
1730 5185 203
4511 3022 407
6207 7782 698
4340 5739 293
5322 1058 51
9953 5907 923
1037 9950 752
7295 3663 66
4396 4766 947
9570 8947 404
3987 6152 903
271 5441 864
9780 1394 641
5790 8498 352
2238 670 148
7738 6829 480
3543 3165 368
8251 5925 247
7135 419 453
2684 5069 12
1843 7853 142
2098 7290 725
5375 818 925
4802 8966 420
4614 9569 412
770 1340 598
8915 7022 385
7502 2899 490
6472 2113 136
5627 184 393
7887 104 417
265 1216 208
2760 372 910
2967 3110 73
4757 1361 346
894 1018 344
8502 68 265
2454 7306 688
5110 3632 754
1320 1589 13
4312 1813 931
403 2545 165
7272 3382 469
7628 1016 697
7365 380 356
749 3635 360
2168 2564 752
3523 2338 518
1022 5636 305
6534 9964 580
1770 3304 347
7405 6895 73
2409 3866 732
8234 7024 564
5864 7782 419
1090 579 692
9720 8235 245
1633 8036 649
5002 6482 864
7550 7870 219
8101 1926 759
6519 5157 491
6450 8136 275
2481 4945 26
3064 3422 900
1925 2224 630
7787 7924 436
4757 5010 781
9721 7977 876
1689 4549 168
3251 9531 674
587 3316 656
9076 850 564
7298 7852 704
7495 892 660
7065 6686 849
8435 5766 811
8518 2309 425
9084 9199 991
7591 9348 491
5627 1425 882
6960 6579 768
3316 694 351
2715 6182 60
7947 6224 332
2630 2856 283
9619 3459 299
570 5029 897
1540 8389 91
9185 2742 858
8024 7628 619
7540 2567 336
6695 6737 580
2298 7274 874
4910 8013 909
6238 7082 879
1433 2009 653
7452 791 976
7586 3418 720
8644 9262 412
998 658 326
7711 991 563
799 6675 383
290 2173 565
5625 4985 845
7788 2600 558
8343 1749 234
7817 4796 297
2674 308 254
975 1927 988
327 940 961
3101 7049 806
8706 887 425
327 3695 493
9755 6274 506
4488 651 924
390 1915 269
1874 7449 672
2249 1962 924
6175 6399 482
1495 522 646
5444 9841 930
979 2111 243
7341 1891 577
8232 1261 122
2216 3489 262
7261 3261 590
4365 6725 670
1776 250 41
6763 9779 110
2284 2038 527
4366 7668 332
1399 7897 901
2562 4146 25
9173 2581 802
2186 4080 137
3244 2089 935
2234 605 365
5974 8960 689
2070 8352 1000
4045 2363 476
293 680 512
3777 4476 574
9775 1678 863
2274 4674 656
9178 5325 145
7680 4753 818
8782 8682 66
3171 2444 489
9000 3166 317
5443 358 78
177 5820 264
9505 4338 765
9114 2581 743
4870 5379 135
5915 1410 893
1888 3042 751
7517 4914 399
5273 2044 942
5168 6165 136
1435 4252 632
1591 7929 511
5250 4550 848
2227 2015 782
5956 6775 434
4725 5682 266
4795 3863 506
7972 2608 607
9111 932 154
3826 1765 711
2388 7643 24
3878 1625 599
2474 1435 119
1239 8142 484
5088 9449 399
53 2661 736
7919 1577 989
9976 3250 454
8926 4637 569
9066 2696 102
5688 6003 942
718 9297 288
8666 7580 361
7555 388 659
1696 3218 2
7875 4743 283
9320 6674 895
5180 7952 380
1112 2457 77
5887 6818 285
1253 2711 478
3524 7511 613
1791 6567 457
2037 66 461
1244 4428 715
3314 6436 217
8437 9971 765
7447 6968 790
170 4546 655
8684 5605 36
2754 5046 518
8588 981 282
368 1167 208
4707 632 253
9393 1543 365
4422 8049 954
5997 2912 892
2933 937 790
2352 5139 768
6469 2566 91
9485 5453 543
7901 5772 863
6077 2533 196
2951 3746 219
1924 9973 262
9856 1473 146
9307 2530 371
3324 7885 476
3650 3494 860
6146 4557 424
5317 9940 322
4232 6940 945
823 8246 292
9790 6066 268
4886 3423 941
1041 7097 719
261 7256 128
4438 189 614
4114 2997 118
4876 9070 590
5573 3294 833
839 2426 91
8818 1637 507
5378 2008 712
8541 1153 479
658 9885 499
4970 2310 407
5814 3830 689
8783 1011 555
5671 8943 228
176 5353 267
781 4453 368
2276 7756 954
804 3343 397
3977 345 61
6386 5200 997
1305 4062 156
1339 870 806
394 6861 977
7116 2419 124
4105 4356 405
2780 6609 86
5424 7075 487
5902 7175 193
8463 732 603
8118 5868 869
2339 8575 437
4368 2162 917
914 5784 360
9819 420 92
9765 9737 957
378 4443 680
138 3406 905
290 1157 266
7074 9898 457
8649 6371 503
5235 3019 48
8015 7331 928
877 8962 53
6145 1387 249
9039 75 86
9317 7859 848
5570 8657 453
5093 2320 469
9917 352 596
5156 8729 201
535 7812 424
2612 962 534
6212 2695 235
8369 7418 318
3668 12 460
3739 3757 202
3863 8806 106
8139 1842 113
1088 2731 115
3465 9116 102
880 743 280
6457 5231 481
6434 6686 990
618 24 791
4285 7644 882
5 8313 756
8132 5824 825
4848 8006 637
766 1137 462
5602 5852 889
5180 2700 703
2923 1684 569
4016 436 392
4929 6035 742
7522 6786 886
9818 5235 753
5670 3842 764
3175 7594 282
3380 3478 917
1650 3973 986
6412 8610 924
5752 7603 987
5630 4454 484
7974 8031 534
1049 7217 116
25 1469 891
192 6689 84
511 6165 557
5796 7412 812
2697 3112 766
6241 1379 600
1474 5744 1
865 2409 781
5463 1205 536
1804 7174 579
6763 3217 325
2841 408 438
4031 4029 694
694 806 811
4543 8840 526
444 1836 841
6365 7612 122
7602 439 974
1088 554 693
4294 8098 193
4190 1414 194
4049 9439 804
5998 2360 43
5353 7918 454
7570 9566 763
797 4685 20
6612 2218 687
1006 7846 435
2021 758 682
5108 4304 754
2497 7565 189
1843 2525 766
9175 3789 636
6150 9127 40
355 1683 679
6936 1766 570
9873 8395 224
8008 323 340
8161 2508 312
7292 2812 913
5134 4032 530
5430 364 107
7066 7592 535
7063 984 741
4494 1762 673
5975 7060 851
479 2952 433
7160 8263 104
8734 7959 954
2243 8874 694
6095 9990 835
7948 4495 402
8767 1231 686
3877 643 477
296 6676 750
3621 8090 210
6627 3926 819
4591 9139 978
7884 3175 212
7099 8250 592
8033 4104 663
9090 2544 522
5418 422 483
9624 3698 970
9720 7740 962
5618 6011 450
9020 5661 231
4013 1711 700
2187 787 413
5020 2470 584
973 1785 645
6810 6443 908
947 1003 93
2185 4108 405
1390 9538 685
502 8989 542
6937 9142 677
2922 4257 353
8432 8817 8
7756 7815 365
4347 8236 748
3808 4071 679
3729 3689 595
6559 9140 475
3499 6685 138
848 4174 194
9221 6252 299
1006 2012 138
9947 2333 345
4968 1832 471
4517 3506 609
9479 9953 363
810 5904 290
3664 8870 156
7964 7153 960
8736 8765 702
6579 4332 877
2250 9694 896
2324 9536 517
5140 3661 26
4024 1276 173
7414 8015 820
9342 2880 934
9377 9662 815
4945 8142 388
2064 7163 466
9658 5989 607
7492 612 26
1547 7835 907
7531 7666 877
9537 3528 617
9617 844 624
1407 206 157
7668 2990 744
5374 2512 749
5862 9802 69
3403 241 845
8623 7730 715
9590 6086 600
1352 4747 230
6474 9637 837
1712 828 106
8393 5957 566
5402 2425 989
6469 2313 602
1962 6899 799
5037 2473 116
9605 2085 524
2924 1623 452
4818 4522 355
7219 9743 481
6447 9508 109
8264 4885 97
4062 8298 152
6382 2025 373
8269 3465 569
1883 213 941
4639 7504 514
2941 5504 845
8213 3061 415
8686 169 547
8990 932 454
2464 6643 190
7898 4021 767
3600 2680 208
1544 7358 563
5246 6782 177
8520 5271 343
8136 567 160
4057 754 951
9121 6417 894
134 8767 133
5089 510 321
9724 2324 884
8684 3817 179
1824 5072 372
8538 1832 623
4769 1990 445
756 8019 775
430 962 580
8496 3636 896
2760 4057 499
5185 8804 475
9902 7713 940
4113 2845 225
5341 1949 228
7186 9610 177
4528 9029 459
5854 7935 344
7373 5092 165
2367 6099 816
8084 1798 903
2274 9134 692
766 4986 966
9549 7424 678
9383 6976 500
8405 7661 219
8275 9801 38
394 8446 167
1354 5360 497
1995 8680 347
5508 3830 288
7519 3326 141
2279 1186 311
6780 7269 723
9030 1733 806
2934 3686 185
7086 2184 227
7953 8084 594
2688 6191 860
1227 2359 249
5490 1802 436
8517 5899 712
2319 8303 927
6068 2551 491
9947 2218 856
8184 8732 812
366 5968 239
3301 5723 586
5283 2174 659
6432 9086 790
5622 9106 194
6353 7420 574
6680 3311 417
7495 1759 191
7827 9137 835
7898 6516 289
3082 1203 950
1559 1434 646
5823 7706 234
7923 9995 415
9193 3682 164
3912 5179 117
73 7606 188
8165 8137 325
1574 6524 348
8020 4828 35
2004 9227 494
4289 9938 726
1999 7987 999
7520 2587 435
2289 3297 357
1773 3759 179
6841 1189 14
2004 2676 237
403 6487 169
2550 131 697
722 757 624
7274 5704 795
1439 7420 154
5483 7378 864
3748 3351 467
6986 4628 71
7090 2400 843
7235 6880 816
7735 653 158
5859 2960 340
1111 9981 798
8283 1492 23
6861 8375 830
5358 9013 242
4498 4906 375
8860 8919 793
2717 2099 247
232 8549 166
9121 5562 196
6428 3558 759
2346 3941 485
764 8519 546
1680 3115 268
5959 259 588
8757 3278 106
2995 6431 817
8871 8248 328
5850 4640 387
2621 3117 817
6225 9735 406
6266 9820 447
2912 2919 597
7749 9320 748
7274 4808 629
689 6198 557
3713 1293 66
5364 428 763
9138 7033 274
9061 7043 278
1865 5208 951
222 9586 293
6284 5548 882
7515 5259 134
7925 5165 136
6359 9265 203
7587 4150 359
2500 1679 916
3203 4335 509
2296 3497 154
7478 2400 407
7220 9549 632
6892 7538 473
2236 4465 312
1843 5180 911
673 1999 378
1210 3960 961
2031 7100 467
2001 8602 325
2018 3271 708
7215 9895 563
1509 3447 6
5019 8812 988
4286 7647 378
2726 9459 408
6253 466 236
4258 2214 915
6201 571 808
7182 1108 738
7200 5906 81
8307 279 856
2252 7095 596
5466 6444 186
1728 9670 958
5099 4684 313
988 7226 669
8805 1735 908
3298 7595 557
9822 2103 180
382 290 939
410 358 484
776 4561 725
8501 8230 432
3209 8708 128
3361 9413 293
2197 4846 8
5258 5929 155
9489 5392 766
7224 7040 911
640 9526 738
6800 3206 62
4499 8968 747
3301 261 881
5498 8223 92
7701 5916 118
1189 2384 42
8710 528 216
3929 9459 601
1706 9209 773
4802 8865 275
5988 9078 216
1324 6927 543
8161 7076 872
4185 288 53
6096 2403 976
2312 4261 98
3271 3418 274
4210 2061 73
3807 6787 643
9941 8957 197
1893 4092 490
1044 6680 218
6142 9960 972
2386 7454 377
1874 4349 352
1895 7783 628
539 2675 833
955 8158 402
1580 5072 830
8213 2019 770
2934 2670 445
336 4424 80
7065 6697 277
594 8774 235
755 26 7
4352 5355 939
4615 3021 693
8819 9036 679
2097 208 750
4311 905 90
7739 9433 234
9277 2241 709
531 5475 626
5888 3587 388
3396 1646 675
3049 1884 600
4645 3751 347
3416 4964 856
1948 1609 157
5828 453 27
3343 6689 205
9095 9122 313
7425 5617 904
819 1550 994
5520 1117 942
1054 908 189
8036 9724 424
2360 4349 619
3434 3284 431
3319 432 680
5170 1197 87
4820 2597 188
8412 701 442
9339 3910 388
9877 651 737
1629 6181 509
2672 6551 932
6692 2933 67
9897 6379 281
9688 5686 224
8038 5900 915
1721 7660 455
2348 1646 83
2235 4688 640
2112 1952 817
2360 2303 281
5273 1397 217
9377 2509 887
4829 8926 266
4498 7182 112
1374 2548 105
5995 8696 291
5960 3653 178
9651 188 452
8297 911 103
2850 9273 899
5411 651 235
7636 1905 50
2066 8447 888
9651 4353 902
5185 6900 750
4641 6788 145
5874 8851 215
7949 8742 748
3796 929 424
4486 1130 294
4187 4534 891
6582 286 753
1364 9671 903
8907 8144 813
8711 5434 977
5881 8544 542
6201 1090 718
3550 8063 649
5698 2496 783
3932 5799 602
1250 2633 965
2747 2446 165
534 8018 281
6059 318 184
3202 9682 572
855 1800 18
9203 9105 871
6368 1463 401
7735 2359 938
5500 5513 811
183 7398 134
8170 671 493
3826 393 794
9918 5682 815
6452 1416 735
322 1033 821
921 7799 710
3586 5304 222
104 6864 261
7503 9604 340
2051 9834 318
7851 249 703
9121 7390 403
1480 5786 391
1129 8915 426
703 3898 936
1698 3908 478
1836 8581 657
1856 4259 878
5202 9792 895
5371 984 14
1674 7999 516
4910 256 502
9599 2483 176
4174 7474 20
6639 2682 996
1915 8313 51
256 6268 927
6041 2044 262
1798 7934 509
5646 4418 654
2159 9244 408
9778 2327 110
161 4093 799
6066 3796 42
2610 6814 540
8320 8502 333
9657 6000 568
7756 5497 486
9360 5922 686
9751 25 410
2362 8008 547
4516 2755 692
2896 6460 950
8450 6159 152
3851 212 462
9941 5200 796
5094 9429 781
1611 4255 311
2651 444 289
8647 9978 453
3469 3234 689
811 1231 210
4273 6543 541
7587 31 885
8780 9375 266
529 6153 881
1475 7874 755
5952 426 54
169 6289 230
1590 1704 999
6955 1217 6
1435 5594 748
145 8478 146
2036 6132 975
7325 8794 235
5805 6542 509
121 9815 89
4980 8074 107
4454 5384 807
6481 895 48
1713 5995 969
7735 7400 678
5440 3220 880
9821 1111 290
5553 8750 179
582 124 467
4422 8380 552
4992 1911 565
2872 6926 42
8368 7668 141
234 764 854
7509 6128 442
7608 8111 192
1646 9705 945
6503 9518 687
1910 9634 824
9467 868 276
9411 7490 680
4354 6161 53
360 7713 181
6675 5820 519
191 9087 786
6931 1698 597
3284 1353 901
6058 7722 49
158 762 272
3288 474 143
9549 3171 594
1020 8535 295
2834 4705 625
7467 2000 585
7103 7362 155
2020 7514 319
6310 8480 376
7546 9269 244
2198 8550 960
367 1588 735
1330 2006 659
8193 3486 483
5460 9363 845
3678 444 305
4002 6844 623
2695 9850 392
4976 8361 716
5495 9633 906
6598 770 547
9105 3386 968
2493 9818 825
1380 7655 165
8889 883 531
5874 2563 409
1327 6866 600
3869 8155 659
9134 7547 6
1095 9831 602
3054 4086 122
4274 3348 30
9456 6891 378
2333 2361 868
1093 8762 641
3572 5079 725
8465 2544 438
2961 411 959
8845 9658 287
1115 7109 873
7670 2575 720
150 3860 311
1480 352 262
9895 8778 464
3923 3018 489
8902 7094 232
4198 2027 236
4929 1444 42
6021 3216 86
4953 5542 174
3187 1187 789
3016 4030 466
7342 1135 561
9867 9122 17
5939 2117 414
321 616 246
3599 7237 912
4521 234 40
2331 3433 423
1688 9300 481
4812 2786 28
7550 7212 581
134 3114 137
790 1911 584
5185 6708 268
2784 8591 73
5375 8939 401
7427 9804 915
5871 3633 315
9475 3552 65
150 2237 252
8686 1592 886
577 2184 456
8756 1140 841
7561 9561 324
5311 1296 721
3453 3350 164
6247 5288 14
6048 1300 362
7351 6031 307
190 6949 154
4277 3810 401
7110 6883 348
4670 8555 845
7422 5402 210
2539 1623 474
9755 2220 377
7093 9721 486
9197 3422 135
6677 7089 322
9682 732 867
853 6282 858
3791 8395 203
5907 5496 406
4816 7455 468
1062 4605 327
6388 1132 983
3625 2513 192
7396 2638 964
7479 9633 442
3683 2365 471
5974 2735 583
8672 2024 347
7736 2409 271
4815 4087 693
9534 15 57
8709 9769 754
258 7767 823
2425 2770 877
9750 9754 359
2298 8279 639
2215 488 278
4379 9717 514
8595 5384 665
9005 8271 721
4659 7031 221
561 524 704
9607 7528 523
8981 4431 289
1356 5128 901
9596 584 345
5526 7486 327
8064 5394 858
2385 5469 324
7281 3090 795
4510 6400 28
9384 7513 658
9404 1719 532
5909 9816 394
8962 6695 47
7757 2106 361
6 9744 849
2401 8249 339
1238 1016 737
8518 1788 658
1811 2878 218
1193 1025 609
6544 3070 880
481 650 729
2532 3986 364
751 6167 268
3808 553 873
3450 991 507
9647 195 19
3632 9158 759
5420 7439 790
2276 1488 876
6879 3218 969
9576 5800 464
7836 7396 964
9554 1069 749
540 8854 699
6960 8602 518
462 7775 287
9449 4593 661
861 5936 993
1129 5162 54
7668 2786 713
9792 6163 275
6214 2035 518
4844 1154 742
8020 5692 392
7121 137 32
982 794 184
2706 3151 566
4469 2595 830
237 2310 530
2223 9268 345
8773 7247 980
653 4874 159
4035 5188 903
6861 5084 135
2981 780 192
8182 7803 710
9225 1615 895
9230 6254 176
2326 7185 8
5691 3598 224
384 1521 189
9386 5756 42
242 1197 364
7182 9071 604
9405 3064 615
8157 334 673
20 3323 461
2139 5204 666
1412 4360 253
9470 7786 640
8588 3566 442
1196 4802 731
9526 436 678
6886 664 29
8081 581 795
9605 7733 441
8980 2833 290
543 5550 696
2689 6819 17
1921 7276 712
6363 8526 867
1916 4172 156
413 8509 646
6162 3673 132
8905 1373 269
443 1673 736
1079 1735 954
284 1687 796
8564 7573 57
7718 3322 55
3092 4447 982
1618 2240 878
2395 5590 676
9934 455 822
195 3483 492
4649 8774 796
2909 9360 534
8266 9175 198
2987 7638 350
4648 1786 783
2672 5722 176
8331 458 850
329 9605 639
7955 5431 435
206 4289 949
2903 123 930
3224 3957 992
411 3038 34
7974 9612 853
4061 6719 208
2308 6901 236
3036 2154 5
5881 6761 526
8831 8678 969
7222 3756 582
4180 9698 503
9141 3276 228
9086 8161 432
1643 3742 841
1800 756 907
1305 2134 970
1319 1780 311
2357 328 1000
4383 5421 593
208 9770 762
7662 2461 967
4484 2865 616
7662 7242 740
9198 4745 178
2694 6861 74
9412 4864 891
7201 5974 423
925 3023 688
7261 557 406
1653 6934 6
8460 6027 24
979 4152 263
6287 3111 668
2751 1421 533
5025 8269 477
487 4895 82
5526 6344 440
6159 5076 518
4308 2694 950
2535 8579 225
1454 7427 762
6877 8984 60
3706 2401 906
9939 1051 122
3845 2754 526
8682 7713 590
5926 6395 365
364 1030 939
5098 1103 953
2030 2947 679
9206 1642 369
3008 678 741
6949 7943 101
2798 9124 791
3469 1899 412
2768 6473 707
4893 9506 454
5557 5362 921
1358 5442 834
552 3918 915
3005 2341 596
9732 9869 655
3045 8006 404
4668 5066 748
2376 4194 43
6313 1843 988
385 6536 1
6819 4724 745
1397 1953 153
4564 2001 608
5420 1651 26
5424 9698 638
9892 786 95
9766 3383 185
8861 4906 131
6554 2627 633
7154 6365 59
8074 3056 384
1820 2824 264
1242 2468 986
7434 3719 876
584 1929 538
9200 1392 670
1126 2701 854
3563 8555 351
2231 7165 681
2505 9143 332
1185 8731 609
3320 3412 841
1477 8231 115
8255 4309 120
3224 2147 163
9234 4467 981
1921 9533 377
2462 5615 397
543 88 860
7047 5350 47
2897 59 986
3004 2937 765
7333 5685 19
6745 2094 378
1394 6826 929
337 5697 795
3957 7227 995
3717 8213 646
72 5957 661
8886 5096 436
7073 9243 384
3923 2017 573
5876 923 624
145 7086 782
6976 3267 697
4479 3924 328
4747 2862 626
5367 4376 584
7724 9081 214
5737 9745 581
4519 4240 775
3946 9293 99
2921 2630 92
9739 6742 91
8251 8531 439
2468 8681 385
3446 6451 606
3779 470 552
2980 485 180
7286 1473 301
2632 5344 543
9492 3193 721
9741 725 298
2833 9013 858
9677 9365 950
7428 1884 347
3475 450 658
8982 480 663
3981 6283 786
9665 6581 521
1313 596 791
5371 1758 467
5186 2682 638
444 9901 582
2784 961 461
3072 6293 637
7045 2719 143
8464 3423 445
2272 8384 591
8287 6748 966
6026 835 571
3094 755 927
1580 1037 169
4011 2725 626
2893 3438 692
9233 7844 716
5215 62 997
916 1111 124
8548 4425 294
6936 3823 341
2312 1314 290
1284 2717 489
3096 515 302
4989 4519 992
5110 1687 985
9397 8298 296
5419 6207 996
5144 1921 260
2273 2263 418
2791 1103 511
2253 3369 290
1159 2940 871
4178 6546 176
570 1210 568
4641 810 765
2708 5089 334
4132 9022 960
1506 1466 630
147 1497 491
9396 5788 180
1935 4325 448
9206 1103 762
2084 7830 87
4953 1852 726
1652 2277 478
2116 5415 601
776 1666 666
7424 6932 581
1037 6435 190
99 7824 530
4242 8664 754
392 7339 348
1183 6822 912
6955 403 652
7168 5584 359
1042 5218 909
1064 3988 178
7345 7996 22
641 9965 787
4063 6598 894
6659 632 282
4699 1647 835
3055 9145 43
3250 3439 737
1464 709 783
769 3444 13
7562 9264 612
6406 5363 347
5437 540 401
9543 2606 568
4193 8289 327
3365 4773 676
763 8020 974
6174 2027 378
325 9394 328
7561 3242 584
8701 3346 767
6408 633 24
9920 9207 828
3247 1630 669
4328 8920 18
4408 2579 187
6292 621 82
1071 6542 846
3814 8612 169
1080 102 789
5442 4089 267
9553 4135 406
2371 1257 139
6445 4531 678
2572 9394 61
5282 5792 920
149 5190 538
3609 110 907
4346 6743 372
4302 9948 278
8679 4258 413
5694 2126 769
6132 9768 595
1385 9528 111
4080 8833 47
1103 6398 877
773 399 866
7001 8770 894
5124 5539 384
7904 3323 687
5237 2026 736
6867 2782 848
8558 1980 547
9314 19 207
2894 2117 251
1724 4199 549
3035 3060 848
8899 36 911
3298 9515 550
7284 9061 306
3522 6183 163
6400 8529 907
3271 2637 67
4656 1981 237
3139 7547 964
8813 3541 62
5729 2107 497
4055 1485 587
8119 4546 457
9929 1777 847
3304 3449 95
7677 7893 542
7899 9876 698
187 8452 195
5365 1814 842
4419 186 385
2083 6804 611
3294 4047 219
3464 9282 508
7478 3580 680
1323 7231 887
8232 2467 184
4140 1676 926
201 8270 827
1695 3804 315
1997 8043 774
1481 1685 32
102 7083 980
589 8674 577
2662 9613 678
9461 655 606
1500 9697 240
3805 1380 750
7164 6921 400
2455 5850 589
9335 1335 810
5729 1189 279
7230 2656 903
7462 6253 646
5334 2829 573
6131 8573 991
2803 7535 246
6318 9019 587
5596 5650 929
9448 6210 101
5898 4526 884
5880 980 585
1983 962 362
